ID,cuis
ROCO_72336,C1696103;C0772294;C0751438;C0817096
ROCO_72337,C0030797;C1837463;C1546708;C0771936
ROCO_72338,C3244072
ROCO_72339,C0015726;C0751437;C0024947;C1507248;C0772294;C1261259;C0423899;C0751438;C0004454;C1550227;C0009924;C0221198;C0262950
ROCO_72340,C0376495;C0087111;C0817096
ROCO_72341,C1709311;C1507248;C0021853;C0607422;C0009924;C0441633
ROCO_72343,C0240795;C0771936;C1561542;C1837463;C0231519;C0556030;C0376152;C1546708
ROCO_72346,C0687028;C1550227
ROCO_72347,C1837463;C0079595;C0376152;C0231881;C1546708;C0771936
ROCO_72349,C0041618
ROCO_72351,C1696103;C0027651
ROCO_72354,C0231881;C1561542
ROCO_72355,C0038351
ROCO_72357,C0412555;C0041618;C0376152;C1546708;C1837463;C0771936
ROCO_72359,C0549207;C0027530;C0221198
ROCO_72361,C4300092;C0028778;C0040395;C0034579;C0030797;C0607422;C0040405
ROCO_72362,C1561542;C0441633
ROCO_72364,C0441633;C0607422
ROCO_72366,C1306645;C2707265;C1962945;C0043299;C0817096;C0024109
ROCO_72369,C0607422
ROCO_72370,C2355627;C0018827
ROCO_72371,C0205400;C0021853
ROCO_72372,C0015726;C1261259;C0423899;C1837463;C0817096;C0376152;C1546708;C0771936
ROCO_72374,C0027530;C0042449;C1507248;C1837463;C0376152;C0009924;C0441633;C1546708;C0771936
ROCO_72375,C0043299;C0817096;C0607422;C1962945;C1837463;C1546708;C0771936;C1548003;C1306645;C0376152
ROCO_72377,C1696103;C0003483
ROCO_72378,C0015726;C1261259;C0040395;C0034579;C0423899;C1837463;C0376152;C1546708;C0040405;C4300092
ROCO_72380,C1322279;C0700124;C1561542
ROCO_72381,C0003483;C0549207;C0376152;C0000726;C1546708;C1837463;C0771936
ROCO_72382,C0018787;C0038351;C0817096;C0607422
ROCO_72385,C0015726;C1696103;C1261259;C0423899;C0025066;C0817096
ROCO_72386,C0015726;C1261259;C0423899
ROCO_72389,C4300092;C0013604;C0040395;C0011334;C0034579;C0771936;C1837463;C0441633;C0040405;C1546708
ROCO_72390,C1546708;C0771936;C0376152;C0000726
ROCO_72392,C0221874;C0549207;C0751438
ROCO_72396,C0015726;C0013516;C0015252;C0007876;C0018827;C0150312;C1552858;C1837463;C0024109;C0728940;C0376152;C0423899;C2355627;C1546708;C0771936;C2707265;C1696103;C1261259;C0183129;C0003842
ROCO_72397,C0751437;C0607422;C0042449;C1507248;C0023884;C0376152;C0000726;C0009924;C1546708;C1837463;C0771936
ROCO_72398,C0030797;C0000726
ROCO_72400,C0018787
ROCO_72401,C0013687;C0015726;C1546613;C1261259;C0423899;C0376152;C1546708;C1837463
ROCO_72402,C0221874;C0771936;C0227665;C1837463;C0376152;C1546708;C0441633;C0022646
ROCO_72405,C2707265;C0817096;C0024109
ROCO_72406,C0027530;C1322279;C1709311;C0700124;C0441633
ROCO_72407,C0228505;C0040395;C0034579;C1561542;C0087111;C0817096;C0441633;C0040405;C4300092
ROCO_72408,C0231881
ROCO_72410,C0024947;C0240795;C0556030;C0231519;C0004454
ROCO_72411,C0043299;C1306645;C1548003
ROCO_72412,C2242558;C1551379;C0374082;C0000726;C0700185;C0333581
ROCO_72413,C0013516;C0183129;C1837463;C2355627;C0376152;C0018792;C0018827;C1546708;C0771936
ROCO_72416,C0751438
ROCO_72417,C0796494;C0228505;C0441633
ROCO_72418,C0040395;C0240795;C0556030;C0034579;C0231519;C0935598;C0441633;C0040405;C4300092
ROCO_72419,C0015726;C0772294;C0150312;C0040405;C4300092;C0040395;C0221198;C0034579;C0423899;C0441633;C1261259
ROCO_72421,C0040405
ROCO_72422,C0030274;C1696103;C0412555;C0041618
ROCO_72423,C1837463;C1306645;C0817096;C0376152;C1546708
ROCO_72424,C0687028;C1837463;C0376152;C1550227;C1546708;C0771936
ROCO_72425,C0751437;C1696103
ROCO_72426,C0030274;C1837463;C0376152;C1546708;C0771936
ROCO_72429,C0687028;C0030274;C1550227
ROCO_72430,C3244072;C0042449;C0935598;C0002978;C1548816;C0006104;C3891555
ROCO_72431,C0027530;C0221874;C0040395;C0034579;C4300092;C0040405
ROCO_72432,C0015726;C0013516;C0221874;C0018827;C1546613;C0013687;C0423899;C1261259;C0183129;C0018787
ROCO_72433,C1322279;C0011334;C0700124;C1837463;C0376152;C0607422;C0441633;C1546708
ROCO_72438,C0441633
ROCO_72439,C1837463;C0006104;C0376152;C1546708
ROCO_72440,C1561543;C0772294
ROCO_72445,C3244072;C0240795;C0042449;C0556030;C0004454;C0231519;C0817096
ROCO_72446,C0035139
ROCO_72447,C0040395;C0034579;C0040405
ROCO_72448,C0015726;C1552858;C0042449;C0423899;C1261259;C0015252;C1837463;C0007876;C0376152;C1546708;C0728940;C0771936
ROCO_72449,C0030274
ROCO_72450,C0011334;C1837463;C0376152;C1546708;C0771936
ROCO_72451,C1306645;C2707265;C1962945;C1548003;C0043299;C0817096
ROCO_72452,C0262950
ROCO_72453,C0018787;C1553386
ROCO_72454,C1696103;C0412555;C0041618
ROCO_72455,C1306645;C1962945;C1548003;C0772294;C0043299;C0221198
ROCO_72458,C0015726;C1261259;C0423899
ROCO_72459,C0002978;C0003483;C1322279;C1696103;C0700124
ROCO_72460,C0751437
ROCO_72461,C0015726;C1261259;C0423899;C0030797;C0000726
ROCO_72463,C0015726;C1306645;C0027530;C1261259;C1963113;C1962945;C1548003;C0423899;C0016658;C0030797;C0043299;C0015811
ROCO_72465,C1306645;C1962945;C1548003;C0549207;C0043299;C0817096
ROCO_72467,C1550227
ROCO_72468,C0015726;C1306645;C1962945;C1548003;C1261259;C0423899;C0043299;C0817096
ROCO_72469,C1696103;C0772294;C2355627;C0018827
ROCO_72471,C0935598;C1553386;C0607422
ROCO_72472,C1306645;C1696103;C1962945;C0412555;C0030797;C0043299
ROCO_72474,C0040405;C4300092;C0040395;C1837463;C0034579;C1546708;C0771936;C0376152
ROCO_72476,C0023884;C0038351
ROCO_72478,C0040395;C0034579;C1837463;C0376152;C0000726;C1546708;C0040405;C4300092
ROCO_72481,C0028778;C0771936;C1837463;C0021853;C0376152;C0441633;C1546708
ROCO_72483,C0021853
ROCO_72487,C1962945;C0030797;C0043299;C1306645;C1548003
ROCO_72488,C1696103
ROCO_72489,C0027530;C0040395;C0034579;C4300092;C0441633;C0040405;C0262950
ROCO_72492,C1561542;C0087111;C1837463;C0376152;C1546708;C0771936;C1696103;C0376495
ROCO_72493,C1709311
ROCO_72494,C0772294;C0006104
ROCO_72496,C0751437
ROCO_72497,C0771936;C1837463;C0041618;C0018787;C0376152;C0000726;C1546708
ROCO_72498,C0040395;C0034579;C1837463;C1546708;C0040405;C4300092;C0771936
ROCO_72499,C0027530;C1696103;C0935598;C1561543
ROCO_72500,C0028778;C0700124;C1837463;C1322279;C0021853;C0376152;C0607422;C0150312;C1546708
ROCO_72501,C0015726;C1261259;C0423899;C0227665;C0607422;C0022646
ROCO_72502,C0728940;C0015252
ROCO_72503,C0015726;C0423899;C0027651;C1261259;C0015252;C0728940
ROCO_72506,C0771936;C1837463;C0021853;C0376152;C1546708
ROCO_72507,C0376152;C0002978;C1837463;C0018787;C0018792;C1546708;C0771936
ROCO_72508,C0043299;C1548003;C0035139;C1306645
ROCO_72513,C0015726;C0221874;C1261259;C0423899;C1837463;C0376152;C1546708;C0771936
ROCO_72515,C1550227;C0441633
ROCO_72517,C0027530;C0549207
ROCO_72518,C1322279;C0700124
ROCO_72519,C0043299;C1306645;C1548003
ROCO_72520,C0030797;C0015811;C1709311
ROCO_72522,C1322279;C0700124;C0079595;C0751438;C0006104;C1696103;C0018827;C0231881;C2355627
ROCO_72523,C0015726;C0042449;C0028778;C0423899;C1261259
ROCO_72524,C0015726;C1261259;C0423899;C0038351;C0817096
ROCO_72525,C1507248;C1837463;C0817096;C0376152;C0150312;C0009924;C1546708;C0771936
ROCO_72528,C0003483
ROCO_72529,C0751437;C0817096
ROCO_72530,C0028778;C0751438
ROCO_72531,C0015726;C1261259;C0003483;C0423899;C0771936;C2355627;C0018827;C1546708;C1837463
ROCO_72532,C0043299;C1306645;C1548003
ROCO_72533,C1709311;C0030274;C1696103
ROCO_72534,C0005847;C0002978
ROCO_72535,C0011334;C1507248;C2985765;C1837463;C0038351;C0376152;C0009924;C1546708;C0771936
ROCO_72537,C0441633
ROCO_72539,C2985765
ROCO_72541,C0015726;C0423899;C1261259
ROCO_72542,C3244072;C0041618;C0376152;C1837463;C1546708;C0228505;C0441633;C0771936
ROCO_72543,C4300092;C0040395;C0030274;C1546708;C0034579;C1837463;C0040405;C0441633;C0771936
ROCO_72544,C0040405;C0006104;C0034579;C0040395
ROCO_72545,C0000726
ROCO_72546,C2242558;C0027530;C1507248;C1551379;C1837463;C0374082;C0376152;C0700185;C0009924;C0333581;C1546708;C0771936
ROCO_72547,C0221874;C0817096;C0040405;C4300092;C0040395;C1837463;C0024109;C0228505;C1507248;C0034579;C1546708;C0771936;C0376152
ROCO_72548,C0205400;C0817096;C0024109
ROCO_72549,C0935598;C0817096;C0221874
ROCO_72552,C1696103
ROCO_72553,C0002978
ROCO_72555,C0013516;C2707265;C0028778;C0687028;C0003483;C0183129;C1696103;C1550227;C0024109
ROCO_72557,C0015726;C1696103;C0772294;C1261259;C0423899;C0796494
ROCO_72558,C0030797
ROCO_72559,C0013687;C0751437;C1546613;C0025066
ROCO_72560,C2707265;C0700124;C1322279;C0817096;C0024109
ROCO_72562,C1696103
ROCO_72564,C0015726;C1261259;C0040395;C0221198;C0034579;C0423899;C0817096;C0024109;C0796494;C0772294;C0040405
ROCO_72565,C1696103;C0003483
ROCO_72566,C0003483;C2355627;C0018792;C0024109;C0018827
ROCO_72569,C0015726;C1507248;C1261259;C0423899;C0227665;C0023884;C2985765;C0009924;C0441633;C0022646
ROCO_72570,C0441633
ROCO_72571,C0015726;C2707265;C1261259;C0003483;C0002978;C0423899;C1696103;C0003842;C0024109
ROCO_72572,C0040395;C0034579;C0024109;C0441633;C0040405
ROCO_72573,C0376152;C0751437;C0042449;C0030274;C0772294;C1837463;C0150312;C1546708;C0221198;C0771936
ROCO_72574,C1306645;C1962945;C1548003;C1561542;C0043299
ROCO_72575,C0015726;C1561542;C0227665;C0607422;C0150312;C0040405;C4300092;C0040395;C1837463;C0022646;C0034579;C0423899;C0030797;C1546708;C0771936;C1553386;C1261259;C0376152;C0000726
ROCO_72576,C0015726;C1261259
ROCO_72577,C0040395;C0034579;C4300092;C0040405
ROCO_72579,C0027530
ROCO_72581,C0817096;C0022646
ROCO_72585,C0040395;C0034579;C0441633;C0040405
ROCO_72588,C0772294;C0006104
ROCO_72590,C0015726;C1696103;C1261259;C0423899;C1837463;C0817096;C0376152;C1546708
ROCO_72591,C1306645;C0027530;C1962945;C1548003;C1837463;C0043299;C0376152;C1546708;C0751438;C0771936
ROCO_72593,C1696103;C1507248;C2985765;C0009924
ROCO_72594,C1306645;C1962945;C1548003;C1837463;C0043299;C1546708;C0771936
ROCO_72595,C0018787;C0772294;C0002978
ROCO_72597,C0015726;C1261259;C0423899;C0018787;C0018792
ROCO_72598,C4300092;C1552858;C0040395;C1837463;C0027651;C0034579;C0015252;C0030797;C0007876;C0376152;C0607422;C1546708;C0441633;C0728940;C0040405
ROCO_72599,C0015726;C0016658;C0935598;C0423899;C0002978;C1261259
ROCO_72600,C0013687;C0015726;C1546613;C1696103;C1261259;C0423899;C0817096;C0376152;C1546708;C1837463
ROCO_72601,C0817096
ROCO_72602,C1696103;C0935598;C1837463;C0376152;C1546708
ROCO_72603,C0034579
ROCO_72605,C0013687;C1306645;C0228505;C1548003;C1546613;C0043299;C0817096
ROCO_72606,C0231881
ROCO_72607,C0817096
ROCO_72608,C0817096
ROCO_72609,C1963113;C0016658;C1561542;C1837463;C0376152;C1546708
ROCO_72610,C4300092;C0040395;C0034579;C0227665;C1837463;C0376152;C1546708;C0040405;C0022646;C0771936
ROCO_72611,C1548003;C1306645;C1962945;C0043299
ROCO_72613,C0015726;C1261259;C0423899
ROCO_72614,C0040395;C0034579;C0000726;C0040405;C4300092
ROCO_72615,C0024947
ROCO_72618,C1963113;C0016658;C0772294
ROCO_72619,C0412555
ROCO_72620,C0549207
ROCO_72621,C0015726;C1261259;C0423899;C0412555;C0041618
ROCO_72622,C0040395;C0034579;C0040405
ROCO_72623,C0003483;C0687028;C0002978;C1548816;C4255126;C3891555;C1550227
ROCO_72624,C0015726;C1962945;C1548003;C1261259;C0423899;C0043299;C1306645;C0015811
ROCO_72626,C3244072;C0041618
ROCO_72627,C0015726;C1261259;C0040395;C0034579;C0423899;C4300092;C0441633;C0040405
ROCO_72628,C1306645;C1548003;C1962945;C0043299
ROCO_72629,C0015726;C1261259;C0423899;C0227665;C0041618;C1696103
ROCO_72630,C1837463;C0376152;C1546708;C0771936
ROCO_72631,C1963113;C0016658;C1837463;C0376152;C1546708;C0262950;C0771936
ROCO_72632,C1837463;C0041618;C0023884;C0376152;C1546708
ROCO_72633,C1696103;C0035139
ROCO_72634,C0002978;C1837463;C0376152;C1546708
ROCO_72636,C0040395;C0040405;C0034579;C0796494;C0221198;C0817096;C4300092
ROCO_72637,C0015726;C0751437;C2707265;C0700124;C4255126;C0002978;C0423899;C1548816;C1322279;C0024109;C1261259;C3891555;C0003842
ROCO_72638,C1696103;C0772294;C0221198
ROCO_72639,C1696103;C0004454
ROCO_72641,C0040395;C0034579;C0015252;C0441633;C0728940;C0040405
ROCO_72643,C0015252
ROCO_72645,C1963113;C0016658
ROCO_72647,C0013687;C0441633;C1546613
ROCO_72648,C0027651;C0412555;C0041618;C1696103;C0150312
ROCO_72649,C0015726;C1261259;C0423899;C0227665;C0041618;C0000726
ROCO_72650,C1306645;C1696103;C1548003;C1962945;C0043299
ROCO_72651,C0015726;C0221874;C0043299;C0231881;C1837463;C1546613;C1962945;C0013687;C0423899;C1548003;C1546708;C0771936;C1696103;C1261259;C1306645;C0376152
ROCO_72653,C0040395;C0034579;C0000726;C0040405
ROCO_72654,C0015252
ROCO_72655,C1561543
ROCO_72656,C0028778;C3891555;C4255126;C0002978;C1548816;C0035139;C0005847
ROCO_72659,C0817096
ROCO_72660,C1837463;C0376152;C0441633;C1546708
ROCO_72661,C0221874;C0040395;C4300092;C0221198;C0034579;C0772294;C0023884;C0040405
ROCO_72663,C0228505;C0027651;C1837463;C0771936;C1696103;C0376152;C1546708
ROCO_72665,C0015726;C0028778;C1261259;C0423899;C0006104
ROCO_72667,C0015726;C1261259;C0423899
ROCO_72668,C1837463;C0376152;C1546708;C0771936
ROCO_72670,C0015726;C1261259;C0423899;C2355627;C0018827
ROCO_72673,C0030274
ROCO_72674,C1696103;C0003842
ROCO_72675,C0751437;C0018827;C2355627
ROCO_72676,C1306645;C1962945;C1548003;C0772294;C1837463;C0043299;C0376152;C0817096;C1546708;C0221198
ROCO_72677,C1696103;C0412555
ROCO_72678,C0027530;C0441633
ROCO_72679,C0015726;C0772294;C1261259;C0423899;C1837463;C0376152;C1546708;C0441633;C0221198;C0022646
ROCO_72681,C0030274
ROCO_72684,C0015726;C0751437;C0796494;C1261259;C0423899;C0205400;C0024109
ROCO_72685,C0027530;C1696103;C0027651;C2707265;C1837463;C0376152;C0024109;C1546708;C0771936
ROCO_72686,C0013516;C0183129;C0018792
ROCO_72688,C1696103;C1507248;C0027651;C0009924
ROCO_72690,C1507248;C1837463;C0376152;C0000726;C0009924;C1546708;C0022646;C0771936
ROCO_72693,C0015726;C1261259;C1696103
ROCO_72697,C0817096
ROCO_72699,C1696103;C1837463;C0817096;C0376152;C1546708
ROCO_72700,C1696103;C0772294;C0751438;C1546708;C1837463;C0221198;C0771936
ROCO_72702,C0728940;C0015252;C0007876;C0441633;C1552858
ROCO_72703,C0040395;C0030274;C0034579;C4300092;C0607422;C0040405
ROCO_72705,C0772294;C0262950;C0441633;C0221198
ROCO_72706,C0751437;C1709311;C0025066;C0441633
ROCO_72707,C0015811
ROCO_72708,C0817096
ROCO_72710,C1306645;C1963113;C1548003;C0016658;C0043299
ROCO_72711,C0028778;C0002978
ROCO_72712,C0000726
ROCO_72713,C4300092;C0040395;C0034579;C0549207;C0227665;C0607422;C0441633;C0040405;C0022646
ROCO_72715,C0040395;C0034579;C0030797;C0040405
ROCO_72718,C0015726;C0013516;C2707265;C0003483;C1261259;C0423899;C0183129;C0005847;C0024109
ROCO_72719,C0013687;C0015726;C0027651;C1261259;C0423899;C0441633
ROCO_72720,C1306645;C1963113;C1962945;C1548003;C0016658;C0376495
ROCO_72721,C0000726
ROCO_72722,C0027530;C1696103;C0549207
ROCO_72724,C0441633
ROCO_72726,C0025066;C0817096
ROCO_72727,C0015726;C1696103;C0772294;C1261259;C0423899
ROCO_72728,C0018787;C4255126;C0002978;C3891555
ROCO_72729,C0030274;C0027530
ROCO_72731,C0228505;C0027651
ROCO_72732,C1696103;C0772294;C0006104
ROCO_72733,C0015726;C0013516;C1261259;C0423899;C0183129;C2355627;C0018792;C0018827
ROCO_72734,C0040395;C0034579;C0000726;C0441633;C0040405
ROCO_72735,C0040395;C0034579;C0441633;C0040405;C4300092
ROCO_72736,C1696103;C0935598;C0771936;C0041618;C0376152;C1546708;C1837463
ROCO_72737,C0040395;C0034579;C0040405
ROCO_72738,C0040395;C0034579;C1561542;C0087111;C0817096;C0040405
ROCO_72739,C0015726;C0027530;C1261259;C0423899;C0041618
ROCO_72740,C1561542;C0079595
ROCO_72742,C1837463;C0023884;C0376152;C0441633;C1546708
ROCO_72743,C0027651
ROCO_72745,C0018787;C0003842
ROCO_72746,C0772294
ROCO_72747,C0015726;C2707265;C1306645;C1261259;C0423899;C0043299;C0817096;C0024109
ROCO_72748,C0035139
ROCO_72749,C0751437;C1306645;C1962945;C1548003;C0772294;C0751438;C0043299;C0150312
ROCO_72750,C1696103;C1837463;C0021853;C0376152;C1546708
ROCO_72751,C0079595;C0549207
ROCO_72754,C0772294;C0087111;C0150312;C0376495;C0013604;C0221198;C0262950;C0027530;C0935598;C0015811;C1696103;C0412555;C0041618;C0376152
ROCO_72755,C0006104;C2985765
ROCO_72756,C0205400;C0228505;C0441633
ROCO_72759,C1552858;C0772294;C0015252;C0030797;C0007876;C0728940;C0221198
ROCO_72760,C0040405;C0034579;C0040395
ROCO_72761,C1696103;C0817096;C0796494
ROCO_72764,C0015726;C1561542;C0087111;C1507248;C0423899;C1553386;C0441633;C1696103;C1261259;C0376495;C0009924
ROCO_72766,C1696103;C0018787;C0003842
ROCO_72767,C1696103;C0412555
ROCO_72769,C0015726;C1696103;C0772294;C1261259;C0423899
ROCO_72770,C0751438
ROCO_72772,C0015726;C0013516;C1261259;C0423899;C0183129;C2355627;C0018827
ROCO_72774,C1696103;C0412555
ROCO_72775,C2242558;C0374082;C1551379;C0700185;C0333581
ROCO_72777,C0025066
ROCO_72778,C0015726;C1261259;C0423899;C0018787;C0817096
ROCO_72779,C1306645;C1962945;C1548003;C0376495;C0043299;C0087111;C1550227
ROCO_72780,C1306645;C0024947;C1548003;C1962945;C0004454;C0043299
ROCO_72781,C0015726;C1696103;C0027651;C1261259;C0423899;C0041618;C1553386
ROCO_72782,C0607422;C0041618
ROCO_72783,C4300092;C0221874;C0040395;C0034579;C0000726;C0441633;C0040405;C0022646
ROCO_72784,C0015811;C0003842
ROCO_72785,C0772294;C1837463;C0376152;C1546708;C0221198
ROCO_72786,C0027530;C0935598;C0030797;C1837463;C1696103;C0376152;C1546708
ROCO_72788,C0027530;C0015811
ROCO_72789,C0817096
ROCO_72790,C0041618;C0022646
ROCO_72791,C0040395;C0040405;C0034579;C1837463;C0376152;C1546708;C4300092
ROCO_72793,C0015726;C0013516;C1261259;C0423899;C0183129;C0751438;C2355627;C0018792;C0018827;C1546708;C1837463;C0771936
ROCO_72794,C0751437;C0772294;C1837463;C1696103;C1546708;C0221198;C0771936
ROCO_72796,C1696103;C0024109;C0796494
ROCO_72797,C1306645;C1962945;C0043299;C0817096
ROCO_72800,C0015726;C1261259;C0423899;C0023884;C0000726;C0796494;C0441633
ROCO_72801,C0015726;C0935598;C1261259;C0423899;C0041618;C1696103
ROCO_72802,C3244072;C1837463;C0041618;C0376152;C1546708;C0771936
ROCO_72803,C1546708;C0817096;C0376152;C0771936
ROCO_72805,C1507248;C0030274;C0013604;C0771936;C1837463;C0376152;C0009924;C1546708;C0003842
ROCO_72806,C1306645;C1548003;C0043299
ROCO_72807,C0015726;C1261259;C0423899;C1837463;C0376152;C0018792;C1546708
ROCO_72808,C1306645;C1962945;C1548003;C0043299
ROCO_72809,C0817096
ROCO_72810,C0041618;C0412555
ROCO_72811,C0015726;C1261259;C0423899;C0751438
ROCO_72812,C1306645;C0027530;C1962945;C1548003;C0043299
ROCO_72813,C0231881
ROCO_72814,C0015726;C0043299;C0817096;C1962945;C1837463;C0024109;C0423899;C1548003;C1546708;C0771936;C2707265;C1696103;C1261259;C1306645;C0376152
ROCO_72815,C0015726;C0013516;C1709311;C1261259;C0423899;C0183129;C0018792
ROCO_72816,C0751437;C1696103;C0013604;C1837463;C0035139;C0376152;C1546708;C0771936
ROCO_72817,C0015726;C1696103;C1261259;C0423899;C1551379;C0374082;C2355627;C0018792;C0700185;C0018827;C0333581
ROCO_72818,C0751437;C0030274;C0021853;C0000726
ROCO_72819,C0002978;C0003842
ROCO_72822,C0015726;C1963113;C0016658;C0423899;C1837463;C0015811;C1546708;C1261259;C0771936
ROCO_72823,C0043299;C1548003;C1306645
ROCO_72825,C0240795;C0556030;C0771936;C1837463;C0231519;C0817096;C0376152;C1546708
ROCO_72826,C0015726;C1551379;C0423899;C1261259;C0374082;C0700185;C0333581
ROCO_72827,C1962945;C0043299;C1306645;C0817096;C1548003;C0024109
ROCO_72828,C1696103;C1507248;C0772294;C0079595;C0009924;C0231881;C0221198
ROCO_72830,C0015726;C0018787;C1261259;C0423899
ROCO_72831,C0002978;C0018787
ROCO_72832,C0772294;C0221198
ROCO_72834,C2707265
ROCO_72836,C0042449;C0376152;C0231881;C1837463;C1546708;C0771936
ROCO_72837,C1696103;C0013604;C0205400;C0021853
ROCO_72839,C0015726;C1261259;C0011334;C1696103;C0423899;C0607422
ROCO_72840,C1553386
ROCO_72841,C1709311;C0040395;C0042449;C1696103;C0034579;C0817096;C0040405
ROCO_72842,C4300092;C0040395;C0034579;C0771936;C1837463;C0376152;C0441633;C0040405;C1546708
ROCO_72843,C0441633
ROCO_72844,C0013516;C1322279;C0700124;C0183129;C0003842
ROCO_72845,C1552858;C0015252;C0007876;C0376152;C1837463;C0728940;C0771936;C1546708
ROCO_72846,C1507248;C0009924
ROCO_72848,C0549207;C0772294;C0221198
ROCO_72849,C0015726;C1261259;C0423899;C1837463;C0376152;C0024109;C0796494;C1546708
ROCO_72850,C0015726;C0027530;C1963113;C0423899;C0016658;C0817096
ROCO_72851,C0015726;C1306645;C1261259;C1962945;C1548003;C0423899;C0043299;C0817096;C0024109
ROCO_72853,C0228505
ROCO_72855,C1306645;C1962945;C0043299;C0015811;C1548003
ROCO_72856,C0015726;C0027530;C1696103;C0549207;C1261259;C0423899;C0771936;C0817096;C0376152;C0441633;C1837463;C1546708
ROCO_72858,C0015726;C1552858;C0423899;C1261259;C0015252;C0007876;C0023884;C0607422;C2985765;C0796494;C0772294;C0728940;C0221198
ROCO_72860,C2707265;C0003842
ROCO_72862,C0015726;C1261259;C0040395;C0024947;C1696103;C0034579;C0423899;C0004454;C0040405;C4300092
ROCO_72863,C0027651;C0041618
ROCO_72864,C0687028;C0772294;C0412555;C0041618;C1550227;C0221198
ROCO_72865,C0015726;C0796494;C1261259
ROCO_72867,C0240795;C1696103;C0231519;C1837463;C0035139;C0556030;C0376152;C1546708;C0771936
ROCO_72868,C0751437;C1696103;C1837463;C0935598;C0376152;C1546708
ROCO_72870,C0817096;C0024109
ROCO_72872,C1837463;C0376152;C1546708
ROCO_72873,C0015726;C0700124;C0040395;C0221198;C0034579;C0423899;C0030797;C1322279;C0000726;C0772294;C0441633;C1261259;C0040405;C4300092;C0003842
ROCO_72876,C0817096
ROCO_72877,C0005847;C0796494
ROCO_72878,C0687028;C0030274;C1837463;C0376152;C1550227;C1546708
ROCO_72879,C1696103;C1837463;C0817096;C0376152;C1546708
ROCO_72880,C1548003;C1962945;C0043299;C1306645;C0817096
ROCO_72882,C1696103;C0751438;C0376152;C1550227;C1546708;C1837463
ROCO_72884,C4300092;C0040395;C0034579;C1837463;C0025066;C0817096;C0376152;C0441633;C0040405;C1546708
ROCO_72885,C2707265;C0221874;C0040395;C0042449;C0034579;C0018792;C0024109;C0040405
ROCO_72886,C0015726;C1696103;C0772294;C1261259;C0423899;C0006104;C0221198
ROCO_72888,C1322279;C0700124;C0021853;C0441633
ROCO_72889,C0015726;C0423899;C1561542;C1837463;C0376152;C0018827;C1546708;C1261259;C0771936
ROCO_72891,C0040405;C4300092;C0040395;C1837463;C0024109;C1963113;C0034579;C0016658;C1546708;C0771936;C0376152
ROCO_72892,C0040405;C0034579;C0040395;C4300092
ROCO_72893,C0817096
